dataset,path,label,dup_group,split,label_conflict
ccsn,ccsn/CCSN_v2/Ci/Ci-N082.jpg,Ci,1000,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N083.jpg,Ci,332,val,True
ccsn,ccsn/CCSN_v2/Ci/Ci-N084.jpg,Ci,1002,val,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N085.jpg,Ci,1003,val,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N086.jpg,Ci,1004,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N087.jpg,Ci,1005,test,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N088.jpg,Ci,1006,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N089.jpg,Ci,1007,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N090.jpg,Ci,1008,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N091.jpg,Ci,1009,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N092.jpg,Ci,1010,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N093.jpg,Ci,1011,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N094.jpg,Ci,1012,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N095.jpg,Ci,1013,val,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N096.jpg,Ci,1014,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N097.jpg,Ci,1015,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N098.jpg,Ci,1016,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N099.jpg,Ci,1017,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N100.jpg,Ci,1018,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N101.jpg,Ci,1019,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N102.jpg,Ci,1020,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N103.jpg,Ci,1021,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N104.jpg,Ci,1022,val,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N105.jpg,Ci,1023,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N106.jpg,Ci,1024,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N107.jpg,Ci,1025,val,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N108.jpg,Ci,1026,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N109.jpg,Ci,1027,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N110.jpg,Ci,1028,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N111.jpg,Ci,1029,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N112.jpg,Ci,1030,test,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N113.jpg,Ci,1031,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N114.jpg,Ci,1032,test,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N115.jpg,Ci,1033,test,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N116.jpg,Ci,1034,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N117.jpg,Ci,1035,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N118.jpg,Ci,1036,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N119.jpg,Ci,1037,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N120.jpg,Ci,1038,val,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N121.jpg,Ci,1039,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N122.jpg,Ci,1040,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N123.jpg,Ci,1041,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N124.jpg,Ci,1042,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N125.jpg,Ci,1043,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N126.jpg,Ci,1044,test,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N127.jpg,Ci,1045,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N128.jpg,Ci,1046,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N129.jpg,Ci,1047,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N130.jpg,Ci,1048,test,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N131.jpg,Ci,1049,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N132.jpg,Ci,1050,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N133.jpg,Ci,1051,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N134.jpg,Ci,1052,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N135.jpg,Ci,1053,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N136.jpg,Ci,1054,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N137.jpg,Ci,1055,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N138.jpg,Ci,1056,test,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N139.jpg,Ci,1057,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N001.jpg,Cs,1058,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N002.jpg,Cs,1059,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N003.jpg,Cs,1060,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N004.jpg,Cs,1061,train,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N005.jpg,Cs,1062,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N006.jpg,Cs,1063,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N007.jpg,Cs,1064,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N008.jpg,Cs,1065,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N009.jpg,Cs,1066,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N010.jpg,Cs,1067,train,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N011.jpg,Cs,1068,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N012.jpg,Cs,1069,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N013.jpg,Cs,1070,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N014.jpg,Cs,1071,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N015.jpg,Cs,1072,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N016.jpg,Cs,1073,test,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N017.jpg,Cs,1074,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N018.jpg,Cs,1075,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N019.jpg,Cs,1076,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N020.jpg,Cs,1077,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N021.jpg,Cs,1078,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N022.jpg,Cs,1079,train,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N023.jpg,Cs,1080,train,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N024.jpg,Cs,1081,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N025.jpg,Cs,1082,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N026.jpg,Cs,1083,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N027.jpg,Cs,1084,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N028.jpg,Cs,1085,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N029.jpg,Cs,1085,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N030.jpg,Cs,16,test,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N031.jpg,Cs,1088,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N032.jpg,Cs,1089,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N033.jpg,Cs,1090,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N034.jpg,Cs,1091,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N035.jpg,Cs,1092,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N036.jpg,Cs,1093,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N037.jpg,Cs,1094,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N038.jpg,Cs,1095,test,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N039.jpg,Cs,1096,train,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N040.jpg,Cs,1097,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N041.jpg,Cs,1098,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N042.jpg,Cs,1099,train,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N043.jpg,Cs,1100,train,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N044.jpg,Cs,1101,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N045.jpg,Cs,1102,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N046.jpg,Cs,1103,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N047.jpg,Cs,1104,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N048.jpg,Cs,1105,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N049.jpg,Cs,662,train,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N050.jpg,Cs,1107,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N051.jpg,Cs,1108,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N052.jpg,Cs,1109,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N053.jpg,Cs,1110,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N054.jpg,Cs,1111,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N055.jpg,Cs,1112,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N056.jpg,Cs,1113,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N057.jpg,Cs,1114,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N058.jpg,Cs,1115,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N059.jpg,Cs,1116,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N060.jpg,Cs,1117,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N061.jpg,Cs,1118,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N062.jpg,Cs,1119,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N063.jpg,Cs,1120,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N064.jpg,Cs,1121,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N065.jpg,Cs,1122,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N066.jpg,Cs,1123,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N067.jpg,Cs,1124,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N068.jpg,Cs,1125,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N069.jpg,Cs,1126,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N070.jpg,Cs,1127,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N071.jpg,Cs,1128,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N072.jpg,Cs,670,test,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N073.jpg,Cs,1130,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N074.jpg,Cs,1131,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N075.jpg,Cs,1132,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N076.jpg,Cs,1133,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N077.jpg,Cs,1134,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N078.jpg,Cs,1135,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N079.jpg,Cs,1136,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N080.jpg,Cs,1137,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N081.jpg,Cs,673,train,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N082.jpg,Cs,1139,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N083.jpg,Cs,1140,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N084.jpg,Cs,1141,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N085.jpg,Cs,1142,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N086.jpg,Cs,1143,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N087.jpg,Cs,263,val,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N088.jpg,Cs,1145,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N089.jpg,Cs,1146,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N090.jpg,Cs,1147,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N091.jpg,Cs,1148,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N092.jpg,Cs,1149,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N093.jpg,Cs,1150,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N094.jpg,Cs,677,train,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N095.jpg,Cs,1152,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N096.jpg,Cs,1153,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N097.jpg,Cs,1154,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N098.jpg,Cs,1155,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N099.jpg,Cs,1156,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N100.jpg,Cs,1157,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N101.jpg,Cs,1158,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N102.jpg,Cs,1159,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N103.jpg,Cs,1160,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N104.jpg,Cs,1161,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N105.jpg,Cs,1162,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N106.jpg,Cs,1163,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N107.jpg,Cs,1164,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N108.jpg,Cs,1165,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N109.jpg,Cs,1147,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N110.jpg,Cs,1167,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N111.jpg,Cs,1068,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N112.jpg,Cs,1169,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N113.jpg,Cs,1080,train,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N114.jpg,Cs,263,val,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N115.jpg,Cs,1172,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N116.jpg,Cs,1173,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N117.jpg,Cs,1174,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N118.jpg,Cs,1175,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N119.jpg,Cs,1176,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N120.jpg,Cs,1177,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N121.jpg,Cs,1178,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N122.jpg,Cs,1179,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N123.jpg,Cs,1180,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N124.jpg,Cs,312,val,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N125.jpg,Cs,313,train,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N126.jpg,Cs,1183,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N127.jpg,Cs,1184,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N128.jpg,Cs,1185,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N129.jpg,Cs,1186,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N130.jpg,Cs,1187,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N131.jpg,Cs,1188,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N132.jpg,Cs,1189,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N133.jpg,Cs,1190,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N134.jpg,Cs,1191,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N135.jpg,Cs,1192,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N136.jpg,Cs,742,test,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N137.jpg,Cs,1194,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N138.jpg,Cs,1195,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N139.jpg,Cs,1196,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N140.jpg,Cs,1197,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N141.jpg,Cs,1198,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N142.jpg,Cs,1199,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N143.jpg,Cs,1200,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N144.jpg,Cs,1201,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N145.jpg,Cs,1202,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N146.jpg,Cs,1203,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N147.jpg,Cs,1204,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N148.jpg,Cs,1205,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N149.jpg,Cs,1206,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N150.jpg,Cs,980,train,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N151.jpg,Cs,1208,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N152.jpg,Cs,1209,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N153.jpg,Cs,331,train,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N154.jpg,Cs,1211,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N155.jpg,Cs,332,val,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N156.jpg,Cs,1213,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N157.jpg,Cs,1214,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N158.jpg,Cs,1215,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N159.jpg,Cs,1216,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N160.jpg,Cs,1217,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N161.jpg,Cs,1218,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N162.jpg,Cs,1219,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N163.jpg,Cs,1220,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N164.jpg,Cs,1221,train,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N165.jpg,Cs,1222,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N166.jpg,Cs,771,train,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N167.jpg,Cs,772,test,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N168.jpg,Cs,1225,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N169.jpg,Cs,1226,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N170.jpg,Cs,1227,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N171.jpg,Cs,1146,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N172.jpg,Cs,1229,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N173.jpg,Cs,1079,train,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N174.jpg,Cs,1231,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N175.jpg,Cs,354,train,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N176.jpg,Cs,1233,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N177.jpg,Cs,1234,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N178.jpg,Cs,1235,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N179.jpg,Cs,1236,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N180.jpg,Cs,1237,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N181.jpg,Cs,1238,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N182.jpg,Cs,1239,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N183.jpg,Cs,1240,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N184.jpg,Cs,1241,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N185.jpg,Cs,1242,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N186.jpg,Cs,1243,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N187.jpg,Cs,1244,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N188.jpg,Cs,1245,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N189.jpg,Cs,1246,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N190.jpg,Cs,1247,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N191.jpg,Cs,1248,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N192.jpg,Cs,1249,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N193.jpg,Cs,1250,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N194.jpg,Cs,1251,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N195.jpg,Cs,1252,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N196.jpg,Cs,1253,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N197.jpg,Cs,1254,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N198.jpg,Cs,1255,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N199.jpg,Cs,1256,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N200.jpg,Cs,1257,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N201.jpg,Cs,1258,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N202.jpg,Cs,1259,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N203.jpg,Cs,1260,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N204.jpg,Cs,1261,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N205.jpg,Cs,1262,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N206.jpg,Cs,1263,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N207.jpg,Cs,1264,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N208.jpg,Cs,1265,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N209.jpg,Cs,1266,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N210.jpg,Cs,1267,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N211.jpg,Cs,1268,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N212.jpg,Cs,1269,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N213.jpg,Cs,1270,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N214.jpg,Cs,1271,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N215.jpg,Cs,815,train,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N216.jpg,Cs,1273,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N217.jpg,Cs,1274,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N218.jpg,Cs,1275,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N219.jpg,Cs,1276,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N220.jpg,Cs,1277,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N221.jpg,Cs,1278,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N222.jpg,Cs,1279,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N223.jpg,Cs,1280,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N224.jpg,Cs,1281,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N225.jpg,Cs,1282,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N226.jpg,Cs,1283,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N227.jpg,Cs,1284,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N228.jpg,Cs,824,val,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N229.jpg,Cs,1286,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N230.jpg,Cs,1287,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N231.jpg,Cs,1288,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N232.jpg,Cs,1289,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N233.jpg,Cs,1290,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N234.jpg,Cs,826,train,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N235.jpg,Cs,1292,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N236.jpg,Cs,827,train,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N237.jpg,Cs,1294,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N238.jpg,Cs,1295,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N239.jpg,Cs,1296,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N240.jpg,Cs,1297,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N241.jpg,Cs,830,train,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N242.jpg,Cs,839,train,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N243.jpg,Cs,1300,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N244.jpg,Cs,829,train,True
ccsn,ccsn/CCSN_v2/Cs/Cs-N245.jpg,Cs,1302,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N246.jpg,Cs,1303,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N247.jpg,Cs,1304,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N248.jpg,Cs,1305,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N249.jpg,Cs,1306,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N250.jpg,Cs,1307,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N251.jpg,Cs,1308,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N252.jpg,Cs,1309,test,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N253.jpg,Cs,1310,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N254.jpg,Cs,1311,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N255.jpg,Cs,1312,val,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N256.jpg,Cs,1189,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N257.jpg,Cs,1314,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N258.jpg,Cs,1315,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N259.jpg,Cs,1315,train,False
ccsn,ccsn/CCSN_v2/Cs/Cs-N260.jpg,Cs,1317,test,False
